image_path,Сезон,Материал подошвы,Материал верха,Цвет,Категория
shoes-sapogi-men\image_0_MP002XM0B428_20767006_1_v2_2x.jpg,демисезон,термопластичная резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_1_MP002XM0B428_20767007_2_v2_2x.jpg,демисезон,термопластичная резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_2_MP002XM0B428_20767008_3_v2_2x.jpg,демисезон,термопластичная резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_3_MP002XM0B428_20767009_4_v2_2x.jpg,демисезон,термопластичная резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_4_MP002XM0B428_20767010_5_v2_2x.jpg,демисезон,термопластичная резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_5_MP002XM0B428_20767011_6_v2_2x.jpg,демисезон,термопластичная резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_0_MP002XM08XSV_18286311_1_v1.jpg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_1_MP002XM08XSV_18286312_2_v1.jpg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_2_MP002XM08XSV_18286313_3_v1.jpg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_3_MP002XM08XSV_18286314_4_v1.jpg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_4_MP002XM08XSV_18286315_5_v1.jpg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_5_MP002XM08XSV_18286316_6_v1.jpg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_0_MP002XM0BXOV_25064489_1_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,бежевый,Сапоги
shoes-sapogi-men\image_1_MP002XM0BXOV_25064481_2_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,бежевый,Сапоги
shoes-sapogi-men\image_2_MP002XM0BXOV_25064474_3_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,бежевый,Сапоги
shoes-sapogi-men\image_3_MP002XM0BXOV_25064486_4_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,бежевый,Сапоги
shoes-sapogi-men\image_4_MP002XM0BXOV_25064493_5_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,бежевый,Сапоги
shoes-sapogi-men\image_5_MP002XM0BXOV_25064478_6_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,бежевый,Сапоги
shoes-sapogi-men\image_0_MP002XM08KW3_18206846_1_v1.jpg,зима,термоэластопласт,натуральный нубук,черный,Сапоги
shoes-sapogi-men\image_1_MP002XM08KW3_18206847_2_v1.jpg,зима,термоэластопласт,натуральный нубук,черный,Сапоги
shoes-sapogi-men\image_2_MP002XM08KW3_18206848_3_v1.jpg,зима,термоэластопласт,натуральный нубук,черный,Сапоги
shoes-sapogi-men\image_3_MP002XM08KW3_18206849_4_v1.jpg,зима,термоэластопласт,натуральный нубук,черный,Сапоги
shoes-sapogi-men\image_4_MP002XM08KW3_18206850_5_v1.jpg,зима,термоэластопласт,натуральный нубук,черный,Сапоги
shoes-sapogi-men\image_5_MP002XM08KW3_18206851_6_v1.jpg,зима,термоэластопласт,натуральный нубук,черный,Сапоги
shoes-sapogi-men\image_0_MP002XM0BXOG_25064351_1_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",серый,Сапоги
shoes-sapogi-men\image_1_MP002XM0BXOG_25064361_2_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",серый,Сапоги
shoes-sapogi-men\image_2_MP002XM0BXOG_25064369_3_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",серый,Сапоги
shoes-sapogi-men\image_3_MP002XM0BXOG_25064381_4_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",серый,Сапоги
shoes-sapogi-men\image_4_MP002XM0BXOG_25064394_5_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",серый,Сапоги
shoes-sapogi-men\image_5_MP002XM0BXOG_25064409_6_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",серый,Сапоги
shoes-sapogi-men\image_0_MP002XM0VMAC_21310016_1_v1.jpg,зима,"полиуретан, резина",войлок,серый,Валенки
shoes-sapogi-men\image_1_MP002XM0VMAC_21310017_2_v1.jpg,зима,"полиуретан, резина",войлок,серый,Валенки
shoes-sapogi-men\image_2_MP002XM0VMAC_21310018_3_v1.jpg,зима,"полиуретан, резина",войлок,серый,Валенки
shoes-sapogi-men\image_3_MP002XM0VMAC_21310019_4_v1.jpg,зима,"полиуретан, резина",войлок,серый,Валенки
shoes-sapogi-men\image_4_MP002XM0VMAC_21310020_5_v1.jpg,зима,"полиуретан, резина",войлок,серый,Валенки
shoes-sapogi-men\image_0_MP002XM12GV0_21239311_1_v1.jpeg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_1_MP002XM12GV0_21239330_2_v1.jpeg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_2_MP002XM12GV0_21239314_3_v1.jpeg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_3_MP002XM12GV0_21239340_4_v1.jpeg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_4_MP002XM12GV0_21239318_5_v1.jpeg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_5_MP002XM12GV0_21239335_6_v1.jpeg,зима,"резина, этиленвинилацетат","искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_0_RTLACH404901_18905516_1_v1_2x.jpg,Не указано,резина,натуральная замша,бежевый,Угги и унты
shoes-sapogi-men\image_1_RTLACH404901_18905517_2_v1_2x.jpg,Не указано,резина,натуральная замша,бежевый,Угги и унты
shoes-sapogi-men\image_2_RTLACH404901_18905518_3_v1_2x.jpg,Не указано,резина,натуральная замша,бежевый,Угги и унты
shoes-sapogi-men\image_3_RTLACH404901_18905703_4_v1_2x.jpg,Не указано,резина,натуральная замша,бежевый,Угги и унты
shoes-sapogi-men\image_4_RTLACH404901_18905519_5_v1_2x.jpg,Не указано,резина,натуральная замша,бежевый,Угги и унты
shoes-sapogi-men\image_0_MP002XM1UCQS_21059584_1_v2_2x.jpg,зима,термоэластопласт,натуральный спилок,черный,Угги и унты
shoes-sapogi-men\image_1_MP002XM1UCQS_21059597_2_v2_2x.jpg,зима,термоэластопласт,натуральный спилок,черный,Угги и унты
shoes-sapogi-men\image_2_MP002XM1UCQS_21059604_3_v2_2x.jpg,зима,термоэластопласт,натуральный спилок,черный,Угги и унты
shoes-sapogi-men\image_3_MP002XM1UCQS_21059618_4_v2_2x.jpg,зима,термоэластопласт,натуральный спилок,черный,Угги и унты
shoes-sapogi-men\image_4_MP002XM1UCQS_21059626_5_v2_2x.jpg,зима,термоэластопласт,натуральный спилок,черный,Угги и унты
shoes-sapogi-men\image_5_MP002XM1UCQS_21059639_6_v2_2x.jpg,зима,термоэластопласт,натуральный спилок,черный,Угги и унты
shoes-sapogi-men\image_0_MP002XM0BXOY_25064350_1_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,черный,Сапоги
shoes-sapogi-men\image_1_MP002XM0BXOY_25064424_2_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,черный,Сапоги
shoes-sapogi-men\image_2_MP002XM0BXOY_25064356_3_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,черный,Сапоги
shoes-sapogi-men\image_3_MP002XM0BXOY_25064364_4_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,черный,Сапоги
shoes-sapogi-men\image_4_MP002XM0BXOY_25064376_5_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,черный,Сапоги
shoes-sapogi-men\image_5_MP002XM0BXOY_25064388_6_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,черный,Сапоги
shoes-sapogi-men\image_0_MP002XM0BZQY_25358191_1_v1.jpg,зима,"резина, этиленвинилацетат",натуральная кожа,серый,Сапоги
shoes-sapogi-men\image_1_MP002XM0BZQY_25358192_2_v1.jpg,зима,"резина, этиленвинилацетат",натуральная кожа,серый,Сапоги
shoes-sapogi-men\image_2_MP002XM0BZQY_25358193_3_v1.jpg,зима,"резина, этиленвинилацетат",натуральная кожа,серый,Сапоги
shoes-sapogi-men\image_3_MP002XM0BZQY_25358194_4_v1.jpg,зима,"резина, этиленвинилацетат",натуральная кожа,серый,Сапоги
shoes-sapogi-men\image_4_MP002XM0BZQY_25358195_5_v1.jpg,зима,"резина, этиленвинилацетат",натуральная кожа,серый,Сапоги
shoes-sapogi-men\image_0_MP002XM1UAVF_20958143_1_v2_2x.jpg,зима,резина,натуральный велюр,черный,Угги и унты
shoes-sapogi-men\image_1_MP002XM1UAVF_20958161_2_v3_2x.jpeg,зима,резина,натуральный велюр,черный,Угги и унты
shoes-sapogi-men\image_2_MP002XM1UAVF_20958176_3_v3_2x.jpeg,зима,резина,натуральный велюр,черный,Угги и унты
shoes-sapogi-men\image_3_MP002XM1UAVF_20958200_4_v3_2x.jpeg,зима,резина,натуральный велюр,черный,Угги и унты
shoes-sapogi-men\image_4_MP002XM1UAVF_20958184_5_v3_2x.jpeg,зима,резина,натуральный велюр,черный,Угги и унты
shoes-sapogi-men\image_5_MP002XM1UAVF_20958194_6_v3_2x.jpeg,зима,резина,натуральный велюр,черный,Угги и унты
shoes-sapogi-men\image_0_MP002XM0V7UK_21153088_1_v1.jpg,зима,термоэластопласт,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_1_MP002XM0V7UK_21153089_2_v1.jpg,зима,термоэластопласт,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_2_MP002XM0V7UK_21153090_3_v1.jpg,зима,термоэластопласт,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_3_MP002XM0V7UK_21153091_4_v1.jpg,зима,термоэластопласт,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_4_MP002XM0V7UK_21153092_5_v1.jpg,зима,термоэластопласт,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_5_MP002XM0V7UK_21153093_6_v1.jpg,зима,термоэластопласт,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_0_MP002XM0VM9E_21942363_1_v1.jpg,зима,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_1_MP002XM0VM9E_21942364_2_v1.jpg,зима,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_2_MP002XM0VM9E_21942365_3_v1.jpg,зима,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_3_MP002XM0VM9E_21942366_4_v1.jpg,зима,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_4_MP002XM0VM9E_21942367_5_v1.jpg,зима,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_5_MP002XM0VM9E_21942368_6_v1.jpg,зима,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_0_MP002XM1UEQS_21573160_1_v1.jpg,демисезон,термопластичная резина,"искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_1_MP002XM1UEQS_21573161_2_v1.jpg,демисезон,термопластичная резина,"искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_2_MP002XM1UEQS_21573162_3_v1.jpg,демисезон,термопластичная резина,"искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_3_MP002XM1UEQS_21573163_4_v1.jpg,демисезон,термопластичная резина,"искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_4_MP002XM1UEQS_21573164_5_v1.jpg,демисезон,термопластичная резина,"искусственная кожа, полиэстер",черный,Сапоги
shoes-sapogi-men\image_0_RTLACZ306601_21134837_1_v1.jpg,зима,резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_1_RTLACZ306601_21134838_2_v1.jpg,зима,резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_2_RTLACZ306601_21134839_3_v1.jpg,зима,резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_3_RTLACZ306601_21134840_4_v1.jpg,зима,резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_4_RTLACZ306601_21134841_5_v1.jpg,зима,резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_0_MP002XM0BXON_25064547_1_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",коричневый,Сапоги
shoes-sapogi-men\image_1_MP002XM0BXON_25064550_2_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",коричневый,Сапоги
shoes-sapogi-men\image_2_MP002XM0BXON_25064554_3_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",коричневый,Сапоги
shoes-sapogi-men\image_3_MP002XM0BXON_25064552_4_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",коричневый,Сапоги
shoes-sapogi-men\image_4_MP002XM0BXON_25064131_5_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",коричневый,Сапоги
shoes-sapogi-men\image_5_MP002XM0BXON_25064153_6_v1.jpeg,зима,"резина, этиленвинилацетат","текстиль, натуральный спилок",коричневый,Сапоги
shoes-sapogi-men\image_0_RTLACX132301_20832309_1_v1.jpg,зима,искусственный материал,"искусственная кожа, текстиль",синий,Дутики и луноходы
shoes-sapogi-men\image_1_RTLACX132301_20832310_2_v1.jpg,зима,искусственный материал,"искусственная кожа, текстиль",синий,Дутики и луноходы
shoes-sapogi-men\image_2_RTLACX132301_20832311_3_v1.jpg,зима,искусственный материал,"искусственная кожа, текстиль",синий,Дутики и луноходы
shoes-sapogi-men\image_3_RTLACX132301_20832312_4_v1.jpg,зима,искусственный материал,"искусственная кожа, текстиль",синий,Дутики и луноходы
shoes-sapogi-men\image_4_RTLACX132301_20832313_5_v1.jpg,зима,искусственный материал,"искусственная кожа, текстиль",синий,Дутики и луноходы
shoes-sapogi-men\image_0_RTLADS341301_24462089_1_v1.jpg,зима,резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_1_RTLADS341301_24462090_2_v1.jpg,зима,резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_2_RTLADS341301_24462091_3_v1.jpg,зима,резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_3_RTLADS341301_24462092_4_v1.jpg,зима,резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_4_RTLADS341301_24462093_5_v1.jpg,зима,резина,"искусственная кожа, текстиль",черный,Дутики и луноходы
shoes-sapogi-men\image_0_MP002XM0BOYA_24728153_1_v1.jpg,зима,"резина, этиленвинилацетат",текстиль,черный,Дутики и луноходы
shoes-sapogi-men\image_1_MP002XM0BOYA_24728154_2_v1.jpg,зима,"резина, этиленвинилацетат",текстиль,черный,Дутики и луноходы
shoes-sapogi-men\image_2_MP002XM0BOYA_24728155_3_v1.jpg,зима,"резина, этиленвинилацетат",текстиль,черный,Дутики и луноходы
shoes-sapogi-men\image_3_MP002XM0BOYA_24728156_4_v1.jpg,зима,"резина, этиленвинилацетат",текстиль,черный,Дутики и луноходы
shoes-sapogi-men\image_4_MP002XM0BOYA_24728157_5_v1.jpg,зима,"резина, этиленвинилацетат",текстиль,черный,Дутики и луноходы
shoes-sapogi-men\image_0_MP002XM08WU2_18205576_1_v1.jpg,зима,термоэластопласт,войлок,черный,Валенки
shoes-sapogi-men\image_1_MP002XM08WU2_18205577_2_v1.jpg,зима,термоэластопласт,войлок,черный,Валенки
shoes-sapogi-men\image_2_MP002XM08WU2_18205578_3_v1.jpg,зима,термоэластопласт,войлок,черный,Валенки
shoes-sapogi-men\image_3_MP002XM08WU2_18205579_4_v1.jpg,зима,термоэластопласт,войлок,черный,Валенки
shoes-sapogi-men\image_4_MP002XM08WU2_18205580_5_v1.jpg,зима,термоэластопласт,войлок,черный,Валенки
shoes-sapogi-men\image_5_MP002XM08WU2_18205581_6_v1.jpg,зима,термоэластопласт,войлок,черный,Валенки
shoes-sapogi-men\image_0_RTLACZ307101_21134852_1_v1.jpg,"демисезон, зима",термопластичная резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_1_RTLACZ307101_21134853_2_v1.jpg,"демисезон, зима",термопластичная резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_2_RTLACZ307101_21134854_3_v1.jpg,"демисезон, зима",термопластичная резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_3_RTLACZ307101_21134855_4_v1.jpg,"демисезон, зима",термопластичная резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_4_RTLACZ307101_21134856_5_v1.jpg,"демисезон, зима",термопластичная резина,"искусственная кожа, текстиль",хаки,Дутики и луноходы
shoes-sapogi-men\image_0_MP002XM0VM9R_21302989_1_v1.jpg,демисезон,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_1_MP002XM0VM9R_21302990_2_v1.jpg,демисезон,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_2_MP002XM0VM9R_21302991_3_v1.jpg,демисезон,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_3_MP002XM0VM9R_21302992_4_v1.jpg,демисезон,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_4_MP002XM0VM9R_21302993_5_v1.jpg,демисезон,"полиуретан, резина",войлок,черный,Валенки
shoes-sapogi-men\image_0_RTLADC648401_21648669_1_v1.jpg,зима,этиленвинилацетат,"искусственная кожа, нейлон",черный,Дутики и луноходы
shoes-sapogi-men\image_1_RTLADC648401_21648670_2_v1.jpg,зима,этиленвинилацетат,"искусственная кожа, нейлон",черный,Дутики и луноходы
shoes-sapogi-men\image_2_RTLADC648401_21648671_3_v1.jpg,зима,этиленвинилацетат,"искусственная кожа, нейлон",черный,Дутики и луноходы
shoes-sapogi-men\image_3_RTLADC648401_21648672_4_v1.jpg,зима,этиленвинилацетат,"искусственная кожа, нейлон",черный,Дутики и луноходы
shoes-sapogi-men\image_4_RTLADC648401_21648673_5_v1.jpg,зима,этиленвинилацетат,"искусственная кожа, нейлон",черный,Дутики и луноходы
shoes-sapogi-men\image_5_RTLADC648401_21648674_6_v1.jpg,зима,этиленвинилацетат,"искусственная кожа, нейлон",черный,Дутики и луноходы
shoes-sapogi-men\image_0_MP002XM0BXP7_25064402_1_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,серый,Сапоги
shoes-sapogi-men\image_1_MP002XM0BXP7_25064389_2_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,серый,Сапоги
shoes-sapogi-men\image_2_MP002XM0BXP7_25064413_3_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,серый,Сапоги
shoes-sapogi-men\image_3_MP002XM0BXP7_25064423_4_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,серый,Сапоги
shoes-sapogi-men\image_4_MP002XM0BXP7_25064441_5_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,серый,Сапоги
shoes-sapogi-men\image_5_MP002XM0BXP7_25064432_6_v1.jpeg,зима,"термопластичная резина, этиленвинилацетат",текстиль,серый,Сапоги
