image_path,Сезон,Материал подошвы,Материал верха,Цвет,Категория
shoes-muzhskie-sandalii\image_2_RTLADJ687601_23816874_3_v2.jpg,лето,этиленвинилацетат,полиуретан,черный,Сандалии
shoes-muzhskie-sandalii\image_3_RTLADJ687601_23816875_4_v2.jpg,лето,этиленвинилацетат,полиуретан,черный,Сандалии
shoes-muzhskie-sandalii\image_4_RTLADJ687601_23816876_5_v2.jpg,лето,этиленвинилацетат,полиуретан,черный,Сандалии
shoes-muzhskie-sandalii\image_5_RTLADJ687601_23968979_9_v2_2x.jpg,лето,этиленвинилацетат,полиуретан,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM00GQQ_23127223_1_v1.jpg,лето,"резина, этиленвинилацетат","искусственная кожа, полиэстер",мультиколор,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM00GQQ_23127224_2_v1.jpg,лето,"резина, этиленвинилацетат","искусственная кожа, полиэстер",мультиколор,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM00GQQ_23127225_3_v1.jpg,лето,"резина, этиленвинилацетат","искусственная кожа, полиэстер",мультиколор,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM00GQQ_23127226_4_v1.jpg,лето,"резина, этиленвинилацетат","искусственная кожа, полиэстер",мультиколор,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM00GQQ_23127227_5_v1.jpg,лето,"резина, этиленвинилацетат","искусственная кожа, полиэстер",мультиколор,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM08A4T_17076912_1_v3.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM08A4T_17076913_2_v2.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM08A4T_17076914_3_v2.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM08A4T_17076915_4_v2.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM08A4T_17076916_5_v2.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM007DJ_22498796_1_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",серый,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM007DJ_22498800_2_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",серый,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM007DJ_22498808_3_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",серый,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM007DJ_22498814_4_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",серый,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM007DJ_22498804_5_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",серый,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM09NC7_19862920_1_v1.jpg,лето,"резина, этиленвинилацетат",натуральный нубук,хаки,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM09NC7_19862921_2_v1.jpg,лето,"резина, этиленвинилацетат",натуральный нубук,хаки,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM09NC7_19862922_3_v1.jpg,лето,"резина, этиленвинилацетат",натуральный нубук,хаки,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM09NC7_19862923_4_v1.jpg,лето,"резина, этиленвинилацетат",натуральный нубук,хаки,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM09NC7_19862924_5_v1.jpg,лето,"резина, этиленвинилацетат",натуральный нубук,хаки,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM046LC_20507643_1_v1.jpg,лето,термоэластопласт,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM046LC_20507644_2_v1.jpg,лето,термоэластопласт,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM046LC_20507645_3_v1.jpg,лето,термоэластопласт,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM046LC_20507646_4_v1.jpg,лето,термоэластопласт,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM046LC_20507647_5_v1.jpg,лето,термоэластопласт,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XU00LSC_23622064_1_v1.jpg,лето,резина,полиэстер,черный,Повседневные сандалии
shoes-muzhskie-sandalii\image_1_MP002XU00LSC_23622065_2_v1.jpg,лето,резина,полиэстер,черный,Повседневные сандалии
shoes-muzhskie-sandalii\image_2_MP002XU00LSC_23622066_3_v1.jpg,лето,резина,полиэстер,черный,Повседневные сандалии
shoes-muzhskie-sandalii\image_3_MP002XU00LSC_23622067_4_v1.jpg,лето,резина,полиэстер,черный,Повседневные сандалии
shoes-muzhskie-sandalii\image_4_MP002XU00LSC_23622068_5_v1.jpg,лето,резина,полиэстер,черный,Повседневные сандалии
shoes-muzhskie-sandalii\image_5_MP002XU00LSC_23639780_11_v1_2x.jpg,лето,резина,полиэстер,черный,Повседневные сандалии
shoes-muzhskie-sandalii\image_0_CR014AUGKYK1_9276602_1_v3.jpg,мульти,полимер,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_1_CR014AUGKYK1_9276603_2_v3.jpg,мульти,полимер,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_2_CR014AUGKYK1_9276604_3_v3.jpg,мульти,полимер,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_3_CR014AUGKYK1_9276605_4_v3.jpg,мульти,полимер,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_4_CR014AUGKYK1_9276606_5_v3.jpg,мульти,полимер,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_0_MP002XM1HDQK_13974601_1_v2.jpg,лето,"термопластичная резина, этиленвинилацетат",искусственная кожа,серый,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM1HDQK_13974602_2_v1.jpg,лето,"термопластичная резина, этиленвинилацетат",искусственная кожа,серый,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM1HDQK_13974603_3_v1.jpg,лето,"термопластичная резина, этиленвинилацетат",искусственная кожа,серый,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM1HDQK_13974604_4_v1.jpg,лето,"термопластичная резина, этиленвинилацетат",искусственная кожа,серый,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM1HDQK_13974605_5_v1.jpg,лето,"термопластичная резина, этиленвинилацетат",искусственная кожа,серый,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM0SB8L_19396685_1_v1.jpg,демисезон,"резина, этиленвинилацетат",полиэстер,серый,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM0SB8L_19396686_2_v1.jpg,демисезон,"резина, этиленвинилацетат",полиэстер,серый,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM0SB8L_19396687_3_v1.jpg,демисезон,"резина, этиленвинилацетат",полиэстер,серый,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM0SB8L_19396688_4_v1.jpg,демисезон,"резина, этиленвинилацетат",полиэстер,серый,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM0SB8L_19396689_5_v1.jpg,демисезон,"резина, этиленвинилацетат",полиэстер,серый,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM0V6CK_19644066_1_v2_2x.jpeg,лето,резина,текстиль,хаки,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM0V6CK_19644020_2_v2_2x.jpeg,лето,резина,текстиль,хаки,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM0V6CK_19644029_3_v2_2x.jpeg,лето,резина,текстиль,хаки,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM0V6CK_19644036_4_v2_2x.jpeg,лето,резина,текстиль,хаки,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM0V6CK_19644041_5_v2_2x.jpeg,лето,резина,текстиль,хаки,Сандалии
shoes-muzhskie-sandalii\image_5_MP002XM0V6CK_19644045_6_v2_2x.jpeg,лето,резина,текстиль,хаки,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM007DI_22498819_1_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM007DI_22498826_2_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM007DI_22498832_3_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM007DI_22498849_4_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM007DI_22498838_5_v3_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",черный,Сандалии
shoes-muzhskie-sandalii\image_5_MP002XM007DI_23861981_6_v1_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM08A4U_17075733_1_v3.jpg,лето,этиленвинилацетат,натуральная кожа,коричневый,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM08A4U_17075734_2_v2.jpg,лето,этиленвинилацетат,натуральная кожа,коричневый,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM08A4U_17075735_3_v2.jpg,лето,этиленвинилацетат,натуральная кожа,коричневый,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM08A4U_17075736_4_v2.jpg,лето,этиленвинилацетат,натуральная кожа,коричневый,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM08A4U_17075737_5_v2.jpg,лето,этиленвинилацетат,натуральная кожа,коричневый,Сандалии
shoes-muzhskie-sandalii\image_0_RTLADI470201_22595283_1_v1.jpg,мульти,термопластичная резина,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_1_RTLADI470201_22595284_2_v1.jpg,мульти,термопластичная резина,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_2_RTLADI470201_22595285_3_v1.jpg,мульти,термопластичная резина,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_3_RTLADI470201_22595286_4_v1.jpg,мульти,термопластичная резина,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_4_RTLADI470201_22595287_5_v1.jpg,мульти,термопластичная резина,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM00KDT_23183461_1_v1_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",синий,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM00KDT_23183463_2_v1_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",синий,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM00KDT_23183466_3_v1_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",синий,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM00KDT_23183469_4_v1_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",синий,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM00KDT_23183471_5_v1_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",синий,Сандалии
shoes-muzhskie-sandalii\image_5_MP002XM00KDT_23183474_6_v1_2x.jpeg,лето,этиленвинилацетат,"искусственная кожа, текстиль",синий,Сандалии
shoes-muzhskie-sandalii\image_0_CR014AUIEB78_3239464_1_v3.jpg,мульти,полимер,полимер,черный,Сабо и мюли
shoes-muzhskie-sandalii\image_1_CR014AUIEB78_3239465_2_v3.jpg,мульти,полимер,полимер,черный,Сабо и мюли
shoes-muzhskie-sandalii\image_2_CR014AUIEB78_3239466_3_v3.jpg,мульти,полимер,полимер,черный,Сабо и мюли
shoes-muzhskie-sandalii\image_3_CR014AUIEB78_3239467_4_v3.jpg,мульти,полимер,полимер,черный,Сабо и мюли
shoes-muzhskie-sandalii\image_4_CR014AUIEB78_23403756_5_v1.jpg,мульти,полимер,полимер,черный,Сабо и мюли
shoes-muzhskie-sandalii\image_0_MP002XM007JE_22588266_1_v1.jpg,"демисезон, лето",этиленвинилацетат,"искусственная кожа, полиэстер",бежевый,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM007JE_22588267_2_v1.jpg,"демисезон, лето",этиленвинилацетат,"искусственная кожа, полиэстер",бежевый,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM007JE_22588268_3_v1.jpg,"демисезон, лето",этиленвинилацетат,"искусственная кожа, полиэстер",бежевый,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM007JE_22588269_4_v1.jpg,"демисезон, лето",этиленвинилацетат,"искусственная кожа, полиэстер",бежевый,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM007JE_22588270_5_v1.jpg,"демисезон, лето",этиленвинилацетат,"искусственная кожа, полиэстер",бежевый,Сандалии
shoes-muzhskie-sandalii\image_0_RTLADJ686601_23776240_1_v1.jpg,лето,искусственный материал,полимер,черный,Сандалии
shoes-muzhskie-sandalii\image_1_RTLADJ686601_23776241_2_v1.jpg,лето,искусственный материал,полимер,черный,Сандалии
shoes-muzhskie-sandalii\image_2_RTLADJ686601_23776242_3_v1.jpg,лето,искусственный материал,полимер,черный,Сандалии
shoes-muzhskie-sandalii\image_3_RTLADJ686601_23776243_4_v1.jpg,лето,искусственный материал,полимер,черный,Сандалии
shoes-muzhskie-sandalii\image_4_RTLADJ686601_23776244_5_v1.jpg,лето,искусственный материал,полимер,черный,Сандалии
shoes-muzhskie-sandalii\image_5_RTLADJ686601_23968977_9_v2_2x.jpg,лето,искусственный материал,полимер,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM00M40_23493292_1_v1.jpg,мульти,полимер,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM00M40_23493293_2_v1.jpg,мульти,полимер,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM00M40_23493294_3_v1.jpg,мульти,полимер,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM00M40_23493295_4_v1.jpg,мульти,полимер,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM00M40_23493296_5_v1.jpg,мульти,полимер,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM0049N_23289906_1_v1.jpg,лето,"резина, этиленвинилацетат","натуральная кожа, натуральный нубук",бежевый,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM0049N_23289907_2_v1.jpg,лето,"резина, этиленвинилацетат","натуральная кожа, натуральный нубук",бежевый,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM0049N_23289908_3_v1.jpg,лето,"резина, этиленвинилацетат","натуральная кожа, натуральный нубук",бежевый,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM0049N_23289909_4_v1.jpg,лето,"резина, этиленвинилацетат","натуральная кожа, натуральный нубук",бежевый,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM0049N_23289910_5_v1.jpg,лето,"резина, этиленвинилацетат","натуральная кожа, натуральный нубук",бежевый,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM08DPH_17293275_1_v2.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM08DPH_17293276_2_v1.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM08DPH_17293277_3_v1.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM08DPH_17293278_4_v1.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM08DPH_17293279_5_v1.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM1ZX68_19816849_1_v1.jpg,лето,полиуретан,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM1ZX68_19816850_2_v1.jpg,лето,полиуретан,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM1ZX68_19816851_3_v1.jpg,лето,полиуретан,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM1ZX68_19816852_4_v1.jpg,лето,полиуретан,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM1ZX68_19816853_5_v1.jpg,лето,полиуретан,текстиль,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM004RL_22398851_1_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM004RL_22398855_2_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM004RL_22398848_3_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM004RL_22398865_4_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM004RL_22398861_5_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM004RF_22398897_1_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM004RF_22398902_2_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM004RF_22398892_3_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM004RF_22398913_4_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM004RF_22398908_5_v1_2x.jpeg,лето,резина,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_0_RTLABC520301_16330655_1_v1.jpg,мульти,резина,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_1_RTLABC520301_16330656_2_v1.jpg,мульти,резина,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_2_RTLABC520301_16330657_3_v1.jpg,мульти,резина,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_3_RTLABC520301_16330658_4_v1.jpg,мульти,резина,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_4_RTLABC520301_16330659_5_v1.jpg,мульти,резина,полимер,серый,Сабо и мюли
shoes-muzhskie-sandalii\image_0_MP002XM086J1_16950612_1_v2.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM086J1_16950613_2_v1.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM086J1_16950614_3_v1.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM086J1_16950615_4_v1.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM086J1_16950616_5_v1.jpg,лето,полиуретан,натуральный спилок,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XM0B9VH_24003704_1_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM0B9VH_24003705_2_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM0B9VH_24003706_3_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM0B9VH_24003707_4_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM0B9VH_24003708_5_v1.jpg,лето,этиленвинилацетат,натуральная кожа,черный,Сандалии
shoes-muzhskie-sandalii\image_0_MP002XU00LSB_22912656_1_v1.jpg,лето,резина,текстиль,серый,Повседневные сандалии
shoes-muzhskie-sandalii\image_1_MP002XU00LSB_22912657_2_v1.jpg,лето,резина,текстиль,серый,Повседневные сандалии
shoes-muzhskie-sandalii\image_2_MP002XU00LSB_22912658_3_v1.jpg,лето,резина,текстиль,серый,Повседневные сандалии
shoes-muzhskie-sandalii\image_3_MP002XU00LSB_22912659_4_v1.jpg,лето,резина,текстиль,серый,Повседневные сандалии
shoes-muzhskie-sandalii\image_4_MP002XU00LSB_22912660_5_v1.jpg,лето,резина,текстиль,серый,Повседневные сандалии
shoes-muzhskie-sandalii\image_0_MP002XM08DTF_17336151_1_v2.jpg,лето,полиуретан,натуральная кожа,бежевый,Сандалии
shoes-muzhskie-sandalii\image_1_MP002XM08DTF_17336152_2_v1.jpg,лето,полиуретан,натуральная кожа,бежевый,Сандалии
shoes-muzhskie-sandalii\image_2_MP002XM08DTF_17336153_3_v1.jpg,лето,полиуретан,натуральная кожа,бежевый,Сандалии
shoes-muzhskie-sandalii\image_3_MP002XM08DTF_17336154_4_v1.jpg,лето,полиуретан,натуральная кожа,бежевый,Сандалии
shoes-muzhskie-sandalii\image_4_MP002XM08DTF_17336155_5_v1.jpg,лето,полиуретан,натуральная кожа,бежевый,Сандалии
